X,Y,cluster,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.7505619750271941,0.7494555808632533,8,0.0,7.032389094673968,0.1842539609942643,5.0724340774822645,5.06826642567609,6.036320067361278,1.0298804089753684,8.025928698945478,5.053470869947449,5.062798778334316,1.0381606185754415,6.035929278263583,3.0174552216660206,1.1148355091168365,7.035784695170059,8.00969633258798,2.0150238043054114,1.04715479439879,8.01412330166432,2.0148344607839443,3.0130743930640187,7.030926445448495,5.074129739799654,2.008312822511896,2.004969611301175,3.0071396303480604,2.0222841179741144,1.039024574411774,4.011488422574694,5.084608844008703,6.0202314171785565,4.021675478972897,1.1156473097492803,8.018713517463746,5.073737570566318,6.032966144864672,8.010342925985332,6.037752591001535,5.074317321796352,4.044392206106274,0.19028493077817768,7.031407786566643,7.041007770304136,4.014125056654559,0.053971693086364375,4.019165047276341,6.022311809920756,4.011471035715826,8.011891186963558,0.12094355096617494,6.032633320092243,0.18096333440461304,0.10754308696006484,4.0259038505217415,3.0037191496799407,1.0979120743612198,3.0092224100141562,6.021800325702717,5.062916683210079,5.074965920830031,8.011695198339627,5.0640361418164614,8.02052106605099,1.1751907102143955,1.039146982786615,7.034262237565315,5.1051521390886725,3.008051426946486,7.024667882252169,1.0813613127812474,5.045291129989022,0.05154236851522303,1.0798802278707713,8.023006920918789,4.0129423288160355,4.011306815382288,5.055745952287041,3.0082547716378847,8.010976407119143,0.09043064101757327,6.043743430448216,2.0072698039625716,8.005590354466614,3.0068164932828214,6.025122321823452,4.016301167545062,6.038189534417099,0.18089011706066277,6.0351917449341235,6.02229404080761,1.0372335625180693,3.003858172210338,1.051174619243344,5.043880274909784,1.0513087674519392,6.014220156769484,8.018478014524774,8.022046276933395,4.015238798979983,8.017264730700147
0.9312557950527941,0.0999587584738667,1,7.032389094673968,0.0,7.0227737407874695,2.1549917779198644,2.1288077067000613,1.3908116050069492,6.051628188196727,1.1445724138219822,2.185661505878644,2.1561833130934867,6.063666828538553,1.4597009189196832,4.023646696675194,6.094479009732682,0.12344816785955878,1.1744559024481653,5.063406430862252,6.076096375661565,1.1308510140024175,5.054556979277495,4.029708897466248,0.25588279477968284,2.169586310690292,5.062199354591852,5.0628095711548715,4.0453075193618115,5.075474141146275,6.065726728298543,3.0237760863544487,2.174191407502745,1.2709862806296204,3.018620672172684,6.087599955296267,1.1926450305675071,2.1922083934258563,1.4125510509241497,1.09153658840804,1.3483410528242532,2.2122749046790338,3.0012795602555475,7.025042845414876,0.32764031504074304,0.4298346525719987,3.0217289877883005,7.03776809873821,3.0132399800919116,1.3863034609537106,3.025262171475696,1.206033912000346,7.02357776160456,1.3057993949191153,7.033262145389359,7.039926906480042,3.0109110465154707,4.034541182617634,6.090751904501003,4.024986714268869,1.2423253390378872,2.210862973038976,2.2059085451508436,1.1159969202188764,2.113814229820161,1.1462753627900009,6.109029863325997,6.060025309852385,0.25863033154891085,2.195348398718805,4.03495325392845,0.15335029505488837,6.078058357469636,2.1112409255785347,7.037287550876962,6.068654282516589,1.1027502197406975,3.0208638368885365,3.023438413464207,2.1792232318996314,4.041288663508144,1.0666199743708218,7.040955830722103,1.542919906691225,5.06253471795172,1.1203089044516727,4.033246918582619,1.3210283277154875,3.016897174458196,1.3682900608686157,7.038661786520592,1.346763705675159,1.2979498197087969,6.061362382244276,4.04245027791671,6.069469389236421,2.1564328374019577,6.075609210479474,1.3157567518393933,1.152405445946702,1.089882230826867,3.0187308797210592,1.1321565927144435
0.6541269220869275,0.5924530244939895,8,0.1842539609942643,7.0227737407874695,0.0,5.045730317369628,5.041848860296414,6.025010823410341,1.0254649882555313,8.013252420133806,5.033718742722002,5.038709401507186,1.0473470058059582,6.028353700037117,3.0194055608724697,1.1228996519520806,7.0234168484578365,8.003154433448753,2.044197395972679,1.0764813763533416,8.005330372745679,2.040942633950612,3.0174860280146287,7.0176840104951115,5.047527128384648,2.033162361063002,2.02595494135722,3.0168354076980566,2.05719825714235,1.0516279393980559,4.0080715032690835,5.055547747288285,6.010800137562348,4.008393059765005,1.1104415057825126,8.008741824861213,5.048252192814771,6.0241074023386565,8.003200890213478,6.024151766391576,5.049742615643826,4.0314178737265225,0.03307157242233279,7.01733733516827,7.02403759228429,4.011280732562273,0.22466837463969933,4.011250912555187,6.017076145155757,4.003857104734012,8.004840374316293,0.07465618198542065,6.019420520230257,0.11919047228249946,0.20267268424686188,4.012640236009436,3.00418293945199,1.1114227844173838,3.0076580555876307,6.010825263701302,5.041712225857329,5.049849471569659,8.003858028277662,5.038347498637605,8.009518936122562,1.1703401772219484,1.0406162405826682,7.0202486544540905,5.072086511270252,3.0133677006238893,7.0145221779427525,1.0824591940412955,5.024619627734845,0.2115134134969801,1.0662584193912092,8.011222680494278,4.00807877605788,4.007151395960865,5.034882101799966,3.016754503969173,8.003908127708101,0.2692636356854212,6.037892932264317,2.0312194132612915,8.00083323031,3.010366713774938,6.015442047716957,4.007786663467207,6.02519773823713,0.17161085101675969,6.022483432054113,6.01293361773656,1.0428172442244534,3.010397167682328,1.0599581995070464,5.0256058138940505,1.0739041709254387,6.009570005624735,8.008200509319462,8.010628997469146,4.010780963928552,8.007313873747345
0.13111738126908412,0.1613434608833968,3,5.0724340774822645,2.1549917779198644,5.045730317369628,0.0,0.07905526341599808,1.0934629992789267,4.062277382364669,3.0114042019496483,0.24424317994717876,0.08143936624269084,4.076722460435417,1.1631495405971544,2.208036692218327,4.084750103757611,2.1189057946472065,3.0351726886050017,3.194853805693267,4.101286244137252,3.0261887292091783,3.189957768647835,2.2132272521322895,2.0738042878174787,0.04420295243126516,3.1737906927194968,3.1563085170418947,2.2289805830539344,3.213897747026088,4.080602678771551,1.2877942751994667,0.06961016005357656,1.088828683852835,1.1608774220875386,4.06933844191825,3.0156686604635263,0.12408315773478697,1.1293333415755813,3.042566908814,1.057342291862743,0.18910391371841662,1.2920954764065715,5.044001204015021,2.05591193541644,2.039203006226942,1.3115199635706136,5.077023226553692,1.2545191935841378,1.1692373423837028,1.2109009974155591,3.030498344489948,5.056240640267617,1.0515884249319396,5.047583111675772,5.066975853485803,1.1906917759677123,2.1602170768232383,4.088674205745759,2.163445523475399,1.068198109153738,0.25393175483793456,0.1644612520895783,3.033509124139829,0.1221743052954763,3.0152975877326473,4.079391074377936,4.068452014818627,2.0752941925457273,0.18014991584370774,2.205909077723127,2.1061509490083345,4.071901945946339,0.18130224086593366,5.074265663641264,4.055858098567564,3.0204190852858206,1.2721019286774704,1.2744191943248724,0.20577786778694138,2.2253787724508682,3.0499814102552207,5.0850233353902485,1.2222071652096178,3.169330294321755,3.0549086158683827,2.191327291505526,1.09346451591025,1.2264121197870508,1.0688335429692482,5.052677575316193,1.0656651204628518,1.0932246610226481,4.072735079234046,2.200796283556432,4.077274773428679,0.24763547314657888,4.0934211419183395,1.1623475904575173,3.0171985075300642,3.024269071464308,1.2917794620042846,3.020818705801495
0.2025104931392836,0.12739116712786347,3,5.06826642567609,2.1288077067000613,5.041848860296414,0.07905526341599808,0.0,1.1115355450642947,4.061513781310855,3.007003937965891,0.29373916727660876,0.13179045269758433,4.076943328638842,1.1852718797041863,2.1872618436242512,4.089110417827524,2.0951237644312877,3.032271237612256,3.185451091744366,4.101745289730965,3.0214050373730004,3.1791903176010567,2.1937366607333697,2.055405453110121,0.12287694318361764,3.165953616780737,3.1500348508942206,2.212268496951746,3.205204945551372,4.080886006287193,1.2566181893916344,0.1243836299331907,1.0933284969707988,1.1337420822295607,4.073651036371765,3.0141083925622474,0.19970629391715922,1.1481728567385854,3.035178457462233,1.0718111549247606,0.263292615841928,1.249255269651968,5.040637090583464,2.039983257784651,2.025354139734716,1.278045258587903,5.073407579742647,1.2208778955884605,1.1829701084422204,1.1845995098502073,3.0292404563074284,5.051760131957601,1.0613115336401644,5.045372362920202,5.06448268265255,1.1587281608319253,2.146237191781835,4.0922378101155585,2.146663622319201,1.069866828043651,0.31650509795112264,0.23983191159587838,3.027762597291985,0.04504014870177242,3.011320537279474,4.086115999642017,4.068644698868578,2.0563213767984245,0.20729873796797776,2.188445640712419,2.085172575437277,4.074658659856712,0.16029680880858094,5.070784904778328,4.058170546285185,3.0137355642120136,1.240722582161873,1.2439223353094382,0.2565725779533339,2.207947010295322,3.040853532199028,5.081304515020085,1.2495324272402069,3.1619323262542665,3.0484264193796102,2.1745974647153674,1.1036831210145486,1.1958641391737768,1.0852453225648009,5.050998235092745,1.079772678703496,1.1007591198722588,4.072857302235599,2.1856758340240754,4.078372173374687,0.2764633575558482,4.094366490518022,1.168489956699911,3.013606718975134,3.016824070043206,1.2583442051080835,3.0161390390995213
0.1058157686108131,0.602955461613627,2,6.036320067361278,1.3908116050069492,6.025010823410341,1.0934629992789267,1.1115355450642947,0.0,5.018451563375682,2.0561682067005327,1.0195903723993396,1.0634872405492988,5.021643819182559,0.1517744717169849,3.1285197261044377,5.01756862632409,1.3504605143914583,2.033295592372111,4.097899638581856,5.0319143775818524,2.0476073659268685,4.100691028451974,3.1243822008881454,1.2579522365654165,1.0832722774011299,4.082107956011253,4.068653807835926,3.1187943000976404,4.1049373384582015,5.023115281470178,2.1482661659582796,1.1127896739889869,0.19456966816550603,2.1017277311495612,5.01146295329449,2.0264583190645413,1.0613834072640036,0.08507026637017889,2.070593119168471,0.09964472495499263,1.0480016424493814,2.2101990641304057,6.02237226030648,1.2242118178452406,1.2199752140303068,2.165800137371693,6.036309125240432,2.1493501598233555,0.20087604416086918,2.1075238862923307,2.0226623781666433,6.031080549179118,0.14352410448140174,6.0193593797278195,6.027980983022913,2.128035590063545,3.081846115476776,5.02035118929608,3.0946009311173457,0.22982781622748225,1.0232551730711323,1.0541277360083574,2.0551254276164177,1.117825708968427,2.0460045901019197,5.01324181774614,5.018405107337381,1.2725987121496398,1.1639746071967798,3.1126431916045147,1.289866299578427,5.014654355995884,1.0678628606317209,6.034582094823715,5.009508039613439,2.0727510304270407,2.1442795164594024,2.1413074134224908,1.0277436427882805,3.120240957112388,2.0891188753129657,6.0403962371197695,0.26446347647781376,4.0784819060739075,2.0650646330757287,3.1040434931665133,0.11791080919772004,2.1284353602931376,0.06506031259848813,6.019520101097344,0.08014153292245169,0.15541215443089187,5.020256501689515,3.1011358854478535,5.019933260229738,1.0227492698230432,5.027238476002403,0.25889141823643325,2.04095957349857,2.078944196191453,2.1592031930055744,2.0487626996137163
0.5046810011155345,0.7634628453901269,7,1.0298804089753684,6.051628188196727,1.0254649882555313,4.062277382364669,4.061513781310855,5.018451563375682,0.0,7.022269656776808,4.036069550351666,4.050393682171965,0.09678380656817294,5.016930079584801,2.0711711977733094,0.2837764514021074,6.051227624636422,7.0055327951491,1.1012460867735796,0.2111414328958686,7.011515724031663,1.1087429806424698,2.0629859698251085,6.03953328074348,4.062111908132431,1.071531073791602,1.0482386582374597,2.0503948023355507,1.1147517987235815,0.11575444846281872,3.0370723802684556,4.074464284461083,5.008529285638384,3.036176639887253,0.26219817281212426,7.012237220585401,4.058475035578601,5.0150730513490505,7.011296950629157,5.021262162094566,4.056687540043941,3.0872531485513988,1.019226087119892,6.0371537909556,6.04456895436224,3.044272501094676,1.027194286536035,3.045983244404273,5.007392823664869,3.026811428121271,7.005781116491438,1.0304420088832584,5.018170386817715,1.0058495123138005,1.0114639816598323,3.047591262559967,2.0289566231954175,0.2587794699037485,2.0437769962224173,5.0111946859902465,4.043857497762573,4.058205404520438,7.010456790700521,4.058966862069359,7.016568677625388,0.38813743151924857,0.06236178380248501,6.043509460981186,4.097518891740032,2.050160417557337,6.036811637303469,0.18823024581338038,4.036828224609514,1.0238465597057866,0.16243122619495592,7.02216974157637,3.0378080876538225,3.035191595981737,4.0392822786531415,2.053195640493848,7.014165863031981,1.0353499916499047,5.023095027680713,1.0650145660938606,7.006199010271855,2.044534481488873,5.010774604703424,3.0375947513982844,5.020908968838449,1.002351109583795,5.018877805841681,5.0092018477382405,0.0764014863964949,2.0378733188864873,0.12854301601577706,4.02896053093655,0.1873445727286463,5.002980864744229,7.014200929961546,7.02219816722735,3.0440181635033157,7.014299981684668
0.3869207670509658,0.2171994842159387,0,8.025928698945478,1.1445724138219822,8.013252420133806,3.0114042019496483,3.007003937965891,2.0561682067005327,7.022269656776808,0.0,3.019115521481689,3.010392488219019,7.030245653358094,2.0915922395166526,5.046087900784048,7.040745523969168,1.1038134875767744,0.28069927025990316,6.064367308520696,7.04217460227272,0.1695124615116083,6.06099317205809,5.048364334822867,1.0479307939644653,3.0143408510261103,6.056640988431966,6.050652601532587,5.055310044959706,6.0735208913282985,7.032136382996932,4.038446757186037,3.0175052420040185,2.031142074560607,4.013550344358319,7.033569740232394,0.16923388196599123,3.0194432002889546,2.070991471506921,0.258057365111307,2.0377969516941485,3.0250907206925737,4.039419267937206,8.01301079517263,1.0296667714523458,1.0242913202725796,4.04339547043159,8.028919801049069,4.030707555290338,2.0777295290763553,4.023124074119252,0.28558909366114205,8.017597885437366,2.027715835187983,8.016100735550461,8.02526630434143,4.018439426866562,5.0335546286425785,7.041183562702104,5.033108819017434,2.020468797435166,3.0256893923812473,3.0232193638438187,0.2133076358682819,3.004690391112673,0.07692787755852641,7.0427525973140375,7.026415884646627,1.0526595472845457,3.028084141249676,5.046869378530496,1.0800518058717488,7.032023711444803,3.0024841858013027,8.027682686076536,7.024083223743295,0.09251120725757656,4.034870152746627,4.035594047144325,3.0166333774653022,5.053619465149848,0.2916690738773346,8.032902774762825,2.1295396246446727,6.055137252690745,0.3481763130363901,5.042318083376681,2.041736679561543,4.025335406479764,2.044884552349419,8.019276754802549,2.0394909911039076,2.037285699446584,7.028266240932047,5.046480589232233,7.031824894502296,3.0125973204173153,7.0391612703369555,2.0619116187780007,0.11282673994197319,0.1245369412762629,4.038861369165169,0.11902711491482676
0.10382577928400616,0.4040570769246029,3,5.053470869947449,2.185661505878644,5.033718742722002,0.24424317994717876,0.29373916727660876,1.0195903723993396,4.036069550351666,3.019115521481689,0.0,0.1652208636247487,4.044768106349444,1.0595790956046718,2.1914146259366976,4.045024950143217,2.1549732886689794,3.021619422492055,3.154886248077871,4.063058353671136,3.022956858091308,3.1547834620875945,2.1904552292910964,2.102907974874782,0.2176505108022248,3.1336613792330144,3.115727040436375,2.193112596700984,3.168619587094841,4.047552325796926,1.2675697681044158,0.28960089632563524,1.0299968883278225,1.1632252518645079,4.0337474271516145,3.0097935945818692,0.16227845775785488,1.039200601626746,3.039442402800599,1.0052243657660258,0.13770452199932315,1.3273836878387166,5.031123197057901,2.083504485386507,2.074101150547291,1.2951040252060138,5.055501292666352,1.2532482495819761,1.0688129618948958,1.192257492748772,3.0152952626531766,5.042621823175191,1.006238148124333,5.030643696717051,5.045269237540371,1.2032004888490762,2.1316920549759644,4.048868400991334,2.1436120913026424,1.0244016019716589,0.06709476976412719,0.14963936053792334,3.029280020841172,0.3148015697619373,3.017149777412899,4.039176634626178,4.038745566115922,2.1084080831992673,0.3988173450088975,2.1776430935100395,2.1285935466674517,4.03737281295762,0.2189611896032484,5.053083673596992,4.026517002069994,3.029792132630501,1.2565039198532004,1.254727292536199,0.03846907878519975,2.19264576512874,3.0499996223606898,5.061869575047018,1.1001471076867975,3.1289451978875724,3.043018512083161,2.164023244487055,1.0248680943258253,1.2200637289356624,1.0089201038947506,5.033022755087752,1.0084269081302821,1.0279754321789059,4.04199665108059,2.165964223312633,4.043721091105943,0.08029158142303314,4.056172960559365,1.0736011015241713,3.0161326465210605,3.0339928976405086,1.2797869709087768,3.0208544695739867
0.13827553023740025,0.24246763285056405,3,5.062798778334316,2.1561833130934867,5.038709401507186,0.08143936624269084,0.13179045269758433,1.0634872405492988,4.050393682171965,3.010392488219019,0.1652208636247487,0.0,4.062978071228729,1.1242364446967656,2.193102429938093,4.0691668491950725,2.122619147671796,3.0267153107682656,3.175285526896872,4.0853148630910505,3.021064829386327,3.1718089997532948,2.196351896870221,2.0761176220313944,0.07077506542307938,3.154524422640725,3.1372405463587585,2.2080061055930247,3.1925761890809783,4.066473916453676,1.2662801227803413,0.14020904030776185,1.0607665730402978,1.1479637301847168,4.055248518391495,3.010339392387639,0.09218188587781928,1.0940714534441909,3.036870155015559,1.0339340660553087,0.1443708763065144,1.2885923011153764,5.036785982133863,2.058217254782863,2.0446959807078766,1.2909817846554965,5.066583014338095,1.2392580879562567,1.1293269770855219,1.1907118511223231,3.021827627111079,5.048488048364508,1.0293822422831334,5.039154966893555,5.056735374696994,1.180614323193006,2.142467153331927,4.07287052839556,2.1482125674198174,1.0446832277536746,0.184903190663828,0.12590912705121776,3.0277928499999347,0.16114384113952157,3.0122306805273587,4.064198829546451,4.055520176290955,2.0789689997318272,0.2544545250123631,2.187495030871709,2.1054297743695582,4.057825530099759,0.14094446593202742,5.0639819004100115,4.04356618355056,3.0194797971419476,1.2521630328657487,1.253193587798123,0.127059563710527,2.205370773908363,3.0450305030838654,5.073961792362062,1.1785334046627012,3.150073018460868,3.0462165423336116,2.1734168951407904,1.063384123723432,1.209844103296643,1.0432144768444562,5.043382075891361,1.0403992446818695,1.0636610287719752,4.059410263913895,2.180536175630145,4.063156861431473,0.16718074499336935,4.0779220306612185,1.1245743003179032,3.013151096842086,3.023279751523118,1.2727855185255248,3.0169183645934727
