X,Y,cluster,0,1,2,3,4,5,6,7,8,9
0.8561286718466001,0.3419194698161484,1,0.0,1.0708204788301048,1.1298881999569552,1.227437825935296,1.0961979423513637,1.2516877060845109,1.2079189837804272,0.07151426050091418,1.4197011964680324,0.2263751889668901
0.6153537506663621,0.639717950693041,0,1.0708204788301048,0.0,0.14302979537012855,0.39463407221306024,0.0836165328773285,0.5279961222420504,0.29536770208984386,1.0965554325162015,0.6513175458204579,1.1128671521598137
0.5235774673189785,0.7494204400839459,0,1.1298881999569552,0.14302979537012855,0.0,0.3139113499844084,0.09893878885047926,0.4940714088770079,0.15322128225019732,1.1625292327013728,0.5264967702643781,1.1758233351382812
0.22147538969544123,0.6641287620339977,0,1.227437825935296,0.39463407221306024,0.3139113499844084,0.0,0.401891498619117,0.2197191522261569,0.26384820455026076,1.270224568390895,0.31399210517222587,1.2241728941457262
0.6189937400315757,0.7232552181121187,0,1.0961979423513637,0.0836165328773285,0.09893878885047926,0.401891498619117,0.0,0.5633987691264707,0.24605090111974354,1.1237033665456782,0.6253886929816236,1.1508568337890912
0.11466375833350151,0.47211891525320837,0,1.2516877060845109,0.5279961222420504,0.4940714088770079,0.2197191522261569,0.5633987691264707,0.0,0.47889804855625306,1.293753598377906,0.44354037734940754,1.2084342688043965
0.4083401502576859,0.8504012406893569,0,1.2079189837804272,0.29536770208984386,0.15322128225019732,0.26384820455026076,0.24605090111974354,0.47889804855625306,0.0,1.2471121743045943,0.3914711695557504,1.2527879284620516
0.9188543839546319,0.30757162424276596,1,0.07151426050091418,1.0965554325162015,1.1625292327013728,1.270224568390895,1.1237033665456782,1.293753598377906,1.2471121743045943,0.0,1.4711167030505912,0.24762323545842774
0.020781494057196093,0.9056096150307339,0,1.4197011964680324,0.6513175458204579,0.5264967702643781,0.31399210517222587,0.6253886929816236,0.44354037734940754,0.3914711695557504,1.4711167030505912,0.0,1.4279154196830404
0.7182841650657187,0.16235160484546185,1,0.2263751889668901,1.1128671521598137,1.1758233351382812,1.2241728941457262,1.1508568337890912,1.2084342688043965,1.2527879284620516,0.24762323545842774,1.4279154196830404,0.0
