X,Y,cluster,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.39148470179645,0.7469980296484383,2,0.0,2.0335467949777115,1.0898581406405117,1.110039583983102,2.0212044498646065,1.1686160133891041,1.2479772997988203,1.0510575928052308,1.1768383113271745,0.14440227605161404,1.2131298653469695,0.12719960222559368,1.1473650438021958,1.1502160053426937,1.1737254845460536,0.05254765323312419,0.13441895506135756,1.1252505109613515,1.0430563509679858,1.2050812384906728,0.12841185545219586,2.060016867949893,1.0489408187474638,2.0901847312279807,1.1834070034349815,1.130956654200978,0.2678406088383471,1.0657347903547258,2.088685893564641,2.1033133029952693,0.16462490960236936,0.2222904830308493,2.016510005353629,0.06248216644384318,1.0560854270961297,2.0220828671550226,1.0536122235281786,1.2196535188822024,2.0248385289083144,0.14540374872899153,1.1604973227629138,0.21021245405391212,1.0579259857076757,0.06895783899217282,1.151196167221473,0.20630988687535473,1.131111691973887,0.1820602610755457,0.23869095829361386,1.0944517060324976
0.4290340851406724,0.3810709724709297,0,2.0335467949777115,0.0,1.0628893422911665,1.1237136680641928,0.08166113826628087,3.021520547894055,3.0263194744082416,1.0350940970582496,1.2665548339372419,2.0643522010012263,3.017939511503051,2.0202192088304933,3.0171146961925435,3.0114935795422326,1.2499371201533542,2.039496313510404,2.0605171238192805,1.0987542935575492,1.125618542707867,3.017438419379221,2.0605013529287737,0.3283071361655736,3.005560697721107,0.28900880226127507,3.011708681336126,1.1937641907259013,2.089202179148167,1.118487782971512,0.27623533843306625,0.3932438310795897,2.060484061970829,2.0809261322880235,0.11204964186719395,2.033657436391188,1.145846171648736,0.06992178032005525,1.1728061319404144,3.019108216458327,0.3124176161941648,2.0595065254622247,3.008416330764555,2.0509030119609593,3.0086880746323583,2.023548304403188,1.2199131411060538,2.078125850297884,1.1827347997104654,2.056389212709918,2.078570783837941,1.1462447631534838
0.7610534113618553,0.5207023477838595,1,1.0898581406405117,1.0628893422911665,0.0,0.16707109037187812,1.0671354257242571,2.01461831331621,2.0600042998344925,0.12085726257196745,0.460912462039645,1.138645026274753,2.056401868445475,1.046830115062294,2.0115573883234905,2.0222782472135195,0.4240341401397178,1.084335241868589,1.1423550015769621,0.09873061146820357,0.32677663744534835,2.047721880016927,1.131978899362886,1.2099217246567155,2.0087812291408036,1.182033366844329,2.0659009645358766,0.3325970750274811,1.123199475921549,0.23664858104650247,1.1732635830461875,1.2501157580045796,1.1648091869406858,1.1878840672471092,1.0525011670212068,1.070650972102604,0.34792119809290467,1.0593661898734408,0.4442247763696064,2.0591436017130222,1.1683315722109817,1.0995698381686159,2.046965556047378,1.0527970979552792,2.0046401728347103,1.0869768537944369,0.37502875183539264,1.1765046199544025,0.3031976250048232,1.1730466970093743,1.1063066075322512,0.25671178349674795
0.8639516565666004,0.6523256753965301,1,1.110039583983102,1.1237136680641928,0.16707109037187812,0.0,1.1222516089370251,2.0365599424182936,2.102992561161628,0.24758372311814641,0.29686153673200133,1.1448279841388465,2.100395472244869,1.0694664010948935,2.0334254389947146,2.0526442993310434,0.2579983841715779,1.0968273786292422,1.153373986538923,0.12280816101483023,0.2637535090740313,2.0883668592523548,1.1394792428005678,1.2934951890540591,2.0271573845052946,1.2754406383014028,2.1139573693985536,0.17093734808832503,1.1032463444847378,0.1478833255650518,1.2656220980585078,1.3492107004185359,1.1839157365010469,1.1963723511773372,1.1001254494713193,1.0850769121860244,0.26245089516773645,1.113196606167569,0.36622537523722465,2.1039026122000517,1.2302411230199979,1.097809911589382,2.088919077860036,1.0469404238945534,2.0201158746220016,1.1171081828454277,0.2102541879908589,1.1833779143772813,0.1385733331094637,1.1993138638776213,1.0902117139254128,0.11736893651984864
0.39436273546392797,0.4550063429950405,0,2.0212044498646065,0.08166113826628087,1.0671354257242571,1.1222516089370251,0.0,3.0290775422822676,3.038072474871292,1.0339348544141362,1.252755760534203,2.0465670878055433,3.027918458751768,2.0125817528340533,3.0236311343121307,3.018576310523993,1.2388950953699949,2.026661073715874,2.0429737253356244,1.1053540393353494,1.106102970236745,3.0272104609258705,2.0433222823798425,0.31125989166795887,3.0056944614507373,0.33256788492137396,3.0194228615968974,1.1837403794577854,2.0713091224904283,1.1067890068870432,0.3235023387167758,0.41304254018767106,2.0424665869080125,2.0601568132537684,0.05488331015543681,2.0223250661086487,1.125866423617806,0.024689533971489763,1.145994412775644,3.02936613890157,0.2503585454948409,2.044121257993519,3.0155892229134533,2.040029353887802,3.0092867557960084,2.0130896960215625,1.2095532982918495,2.0578885433624725,1.1749899536070543,2.038945401307864,2.0621210988633907,1.1365710571695529
0.7741833228498738,0.27880453098228763,3,1.1686160133891041,3.021520547894055,2.01461831331621,2.0365599424182936,3.0290775422822676,0.0,0.27234233747216074,2.0216025994670486,2.111797901914708,1.2422899859338037,0.2844134733447288,1.108828061831636,0.043014202869230564,0.12759998396852265,2.098661983674025,1.169955617831781,1.2419652973473674,2.0174633759603537,2.0785057828634654,0.23879512420711993,1.233148325309299,3.0750203589602094,0.2893585499319907,3.0485403313489234,0.3731995082545841,2.075527487701903,1.2437568673701618,2.056504188223266,3.045123343212232,3.0767523569245308,1.259597793973873,1.2970396438626806,3.026819927760012,1.150366642544793,2.085084096872088,3.025860473351446,2.1135980942795385,0.2937997579436825,3.0734957719451,1.2020662050395237,0.29209191027929593,1.1439560147382382,0.26120048821753583,1.152761212182832,2.0856480506989863,1.2856173965883895,2.066797449264371,1.260865044854231,1.2206122960075139,2.0594738900549956
0.6387688353817994,0.04251389349624801,3,1.2479772997988203,3.0263194744082416,2.0600042998344925,2.102992561161628,3.038072474871292,0.27234233747216074,0.0,2.0615098831352974,2.2126143835606635,1.338900973441772,0.0818797210493583,1.1856537646564684,0.282949648379448,0.19983918151699875,2.1954296158823605,1.2599104350498136,1.3321153162779584,2.070247704159443,2.1518775346225483,0.07475132636878119,1.3282575717252518,3.062701706776277,0.45152480716803145,3.027760935133008,0.21339191554126,2.1618912881566312,1.3727978586147984,2.127356353608067,3.025269958725007,3.050268578532365,1.3380536952923643,1.3890305765942135,3.040542179866877,1.2380798313855557,2.1636329538801626,3.035571814313436,2.1969294612083723,0.07772285963992803,3.0780516265260394,1.3099294210280292,0.18508574165075717,1.257875326066788,0.45237913456585244,1.2180071083751365,2.176945834036022,1.3801037900920543,2.149805900544463,1.3289742278758845,1.3455826485628288,2.1360414211630294
0.6421462232337888,0.5423254495009138,1,1.0510575928052308,1.0350940970582496,0.12085726257196745,0.24758372311814641,1.0339348544141362,2.0216025994670486,2.0615098831352974,0.0,0.5131113812194734,1.0952485481572982,2.053371940673571,1.0191817338086917,2.0163081565222107,2.022460320641526,0.48376472600352005,1.0492353976430362,1.0964931479617195,0.21760807302486693,0.2952489869918811,2.0466096146344257,1.0891938312248328,1.153009145421553,2.0017859394983883,1.1423967589452253,2.055073542058856,0.3862222913998754,1.096065242951961,0.24512398231340995,1.1353946186735395,1.1982548041237715,1.11279987486695,1.1362853740997008,1.0226311515702784,1.038270413611175,0.32957838490128305,1.028818287883077,0.4093383833138615,2.0561735549514832,1.1114665977322977,1.0670746578800463,2.0392772771262506,1.0348623724706778,2.000621474909837,1.0466139221190491,0.43262629839664923,1.127067042507429,0.36459112221220025,1.1179049334192308,1.0802781792473746,0.2960959529633179
0.986528973066492,0.9226987019183538,1,1.1768383113271745,1.2665548339372419,0.460912462039645,0.29686153673200133,1.252755760534203,2.111797901914708,2.2126143835606635,0.5131113812194734,0.0,1.1812605702640315,2.209109446170961,1.1490480732404125,2.107170907402487,2.1390085595019417,0.04690622480297236,1.1522817063281525,1.1970916609779598,0.41314757474246416,0.32393222919313325,2.19230631402968,1.1790198961305076,1.453665790839389,2.087113946570304,1.4608285986797052,2.2251569433884817,0.1288135017991401,1.1008812768213276,0.2805888498325343,1.4504440364789235,1.5360459007422946,1.2378260622249235,1.2300167092121959,1.2206416117039047,1.146266356973641,0.2825531667194564,1.2433072490370125,0.3350073559160946,2.2140004633313426,1.355897010353802,1.1279485556702165,2.191226012485349,1.080881643860328,2.0765930721106876,1.2006477240059361,0.08669539977745434,1.2157898555156406,0.15832347530236965,1.2640074221507547,1.0968909239278721,0.21719578939030776
0.3587177210444503,0.887633524105864,2,0.14440227605161404,2.0643522010012263,1.138645026274753,1.1448279841388465,2.0465670878055433,1.2422899859338037,1.338900973441772,1.0952485481572982,1.1812605702640315,0.0,1.300304625052069,0.25969075790490526,1.218262909082656,1.2259647495586328,1.1838624395528927,0.1297924715500176,0.03470206079670898,1.1742448359868194,1.0499459059785097,1.290892960632273,0.016089374252452278,2.0876189397133107,1.0980002762037364,2.1321501761878627,1.2656543304206092,1.1467401551141896,0.19243635159373318,1.0852977309213,2.130938572035763,2.1423400596730193,0.10581352224487928,0.09947278504172286,2.039947742405243,0.16844579984253943,1.0601370928953437,2.0481517483757536,1.0442919155997739,1.3076715439664945,2.0408675337469906,0.10983378239904379,1.2399806189337994,0.24939282847435768,1.1074565463612034,0.2052435887999175,1.1645203252505367,0.07611813031829133,1.1513951084043705,0.15682410012394996,0.184027279260114,1.114618288799055
