X,Y,cluster,0,1,2,3,4,5,6,7,8,9
0.9001164825577666,0.10635416597132052,0,0.0,1.3866156540527648,1.3331408088961718,0.5812668470814804,1.3887584018617625,0.6070807037138313,1.2967977475486274,0.6261937207668103,1.4203885588715701,1.146469746620282
0.3809830142839157,0.9145641722086469,1,1.3866156540527648,0.0,0.357675966027938,1.1874539033678035,0.024578747295458305,1.3079974673865098,0.18978629615689876,1.2279503232795141,0.18271737492634033,0.5974420245264249
0.7339869514858386,0.9721863640617823,1,1.3331408088961718,0.357675966027938,0.0,1.2797674792162592,0.3812548205792425,1.4131481796577015,0.45154229696470827,1.3366987264575025,0.5371072700299716,0.3601700517177944
0.34393966750727767,0.2752875786413407,0,0.5812668470814804,1.1874539033678035,1.2797674792162592,0.0,1.1811581447730726,0.20553717851968384,1.09716138651221,0.09064285958149076,1.1580245222163876,1.2207079459688095
0.3589327095145771,0.9037060472234902,1,1.3887584018617625,0.024578747295458305,0.3812548205792425,1.1811581447730726,0.0,1.2997712151166094,0.17719664264428778,1.22015964596858,0.15819401639564068,0.6132898190636928
0.2937970860198994,0.07596057777187992,0,0.6070807037138313,1.3079974673865098,1.4131481796577015,0.20553717851968384,1.2997712151166094,0.0,1.1945819244055613,0.13330887361264096,1.2636783050217493,1.3215771983676354
0.3551022446885793,0.7265508110501718,1,1.2967977475486274,0.18978629615689876,0.45154229696470827,1.09716138651221,0.17719664264428778,1.1945819244055613,0.0,1.1284419041596856,0.18501437067182055,0.5725576430558824
0.2823559955580932,0.20877758433698757,0,0.6261937207668103,1.2279503232795141,1.3366987264575025,0.09064285958149076,1.22015964596858,0.13330887361264096,1.1284419041596856,0.0,1.1868909048213707,1.273535999090073
0.21234237162765557,0.8442365620938677,1,1.4203885588715701,0.18271737492634033,0.5371072700299716,1.1580245222163876,0.15819401639564068,1.2636783050217493,0.18501437067182055,1.1868909048213707,0.0,0.7339995600644789
0.9245053309212136,0.6665309809066394,1,1.146469746620282,0.5974420245264249,0.3601700517177944,1.2207079459688095,0.6132898190636928,1.3215771983676354,0.5725576430558824,1.273535999090073,0.7339995600644789,0.0
