X,Y,cluster,0,1,2,3,4,5,6,7,8,9
0.9501932539433605,0.6203934090961848,0,0.0,0.11982518622681197,1.4197783392392704,1.1672007792038388,0.5511973541655231,1.2407088355752287,0.2102672475143341,0.661551725516186,0.6886947630966244,1.3511182467142058
0.8629111323216366,0.702490342653418,0,0.11982518622681197,0.0,1.344712235129612,1.1167176804345667,0.5248266641445162,1.1788505026487515,0.17267030484502763,0.6487348870679301,0.6782469420443229,1.2785958384121374
0.002952942509274248,0.9646408854373724,1,1.4197783392392704,1.344712235129612,0.0,0.40758370770811675,1.2545906119891126,0.2751179105298925,1.3039458618698028,1.3023389305460311,1.3147539674141953,0.11633292915137802
0.3752889760056859,0.7988387233608344,1,1.1672007792038388,1.1167176804345667,0.40758370770811675,0.0,1.0945055266252177,0.14343904802313456,1.0888514971365502,1.1475989661694423,1.1616182961471213,0.3174091912222083
0.4629662595588807,0.36265637415138063,0,0.5511973541655231,0.5248266641445162,1.2545906119891126,1.0945055266252177,0.0,1.1494992122559455,0.35372892924063104,0.1359761556812187,0.16736291044385213,1.2270201127469853
0.26921331309204843,0.8953929269731861,1,1.2407088355752287,1.1788505026487515,0.2751179105298925,0.14343904802313456,1.1494992122559455,0.0,1.152115812568446,1.2056764166407263,1.22020380862055,0.17568445059937765
0.7444888233492893,0.5768273373060498,0,0.2102672475143341,0.17267030484502763,1.3039458618698028,1.0888514971365502,0.35372892924063104,1.152115812568446,0.0,0.4760900718929263,0.5055768701419452,1.2485624425714397
0.41108884649855826,0.2369652888349919,0,0.661551725516186,0.6487348870679301,1.3023389305460311,1.1475989661694423,0.1359761556812187,1.2056764166407263,0.4760900718929263,0.0,0.03139344549731007,1.2823741007357308
0.3984501684306081,0.2082283398513699,0,0.6886947630966244,0.6782469420443229,1.3147539674141953,1.1616182961471213,0.16736291044385213,1.22020380862055,0.5055768701419452,0.03139344549731007,0.0,1.2965329489114348
0.1176292614687634,0.9842034076377699,1,1.3511182467142058,1.2785958384121374,0.11633292915137802,0.3174091912222083,1.2270201127469853,0.17568445059937765,1.2485624425714397,1.2823741007357308,1.2965329489114348,0.0
